5120,5376,5632,5888,6144,6400,6656,6912,7168,7424,7680,7936,8192,8448,8704,8960,9216,9472,9728,9984,10240,10496,10752,11008,11264,11520,11776,12032,12288,12544,12800,13056,13312,13568,13824,14080,14336,14592,14848,15104,15360,15616,15872,16128,16384,16640,16896,17152,17408,17664,17920,18176,18432,18688,18944,19200,19456,19712,19968,20224,20480,20736,20992,21248,21504,21760,22016,22272,22528,22784,23040,23296,23552,23808,24064,24320,24576,24832,25088,25344,25600,25856,26112,26368,26624,26880,27136,27392,27648,27904,28160,28416,28672,28928,29184,29440,29696,29952,30208,30464,30720,30976,31232,31488,31744,32000,32256,32512,32768,33024,33280,33536,33792,34048,34304,34560,34816,35072,35328,35584,35840,36096,36352,36608,36864,37120,37376,37632,37888,38144,38400
6206,9500,9026,9885,10801,11164,10511,11527,28115,33737,11987,12602,43154,9525,20375,13098,11358,10976,32613,14352,26112,35064,12313,17440,41012,105452,37518,40217,42410,19164,42486,42051,45615,44905,46581,47101,45478,47690,22130,52602,50887,49342,51975,148548,59620,24418,23948,57266,57486,57913,25528,65774,16254,68963,63295,28508,28327,64563,66831,73832,66317,68179,69330,73756,68475,66416,71518,70607,71168,77586,71845,74577,73385,34942,76601,77562,85888,87393,76843,91150,82006,85506,83131,93903,84052,83752,85722,92569,87487,97235,86845,91234,90836,99441,92971,92618,272783,92810,99932,99782,95072,96183,95116,95695,95784,106501,99899,113243,101011,41294,310421,115241,106757,104798,113272,106700,106706,117423,113144,44985,34464,30111,34609,116621,112221,35201,34521,117385,34936,131535,124514
4853,4610,5851,5994,5813,9334,6133,6079,7433,7155,7133,6803,9759,6811,7692,7977,9988,7619,9940,7952,22932,9004,7970,8882,10329,11714,11456,12319,13126,10834,13405,14485,15156,13690,15042,14086,14851,16357,13029,16736,16383,15994,18169,15921,15799,15176,14950,18565,20526,19564,16225,20512,14087,21235,20892,18913,16908,23693,21385,22195,20750,39481,23302,21836,18157,18171,20066,23960,26966,20028,18478,27867,26033,21252,25365,19841,23799,23607,20733,24184,22045,29187,29174,31203,30095,30549,33784,32654,29953,33191,37251,38473,33716,34065,32057,33501,31188,36035,25579,25654,37232,37818,36334,26951,26944,37809,34169,38477,48261,30464,37161,37752,38624,38043,42102,40100,40916,39655,33624,35638,32734,29619,32796,43527,45925,32472,34125,43362,32577,44662,44025
4004,4720,4519,4759,5700,7690,6013,6176,6084,6405,6450,6743,6851,6258,7375,6715,9260,6961,7258,8471,20827,7702,8035,8796,10671,9170,8644,9177,9520,10609,10583,11072,10741,10366,11511,9637,11233,12229,11634,13095,12645,12126,13756,13068,12859,13719,13431,13975,15346,14807,14732,15762,12514,16494,16739,16871,17502,17591,17286,17314,16821,18522,17326,18623,17927,18024,18627,18678,21204,19561,18712,20817,20838,20851,20300,20376,23431,23946,21450,24638,22505,23100,23751,25676,23411,23713,25531,26142,23735,26880,27219,28181,26239,27398,26780,27064,27434,28049,26405,26815,28360,29329,28757,27626,27566,30997,28485,33214,40429,30373,32893,31858,32022,31188,35228,32508,33775,34715,32022,34626,32609,29696,32795,34364,41248,31616,33966,35276,32851,37888,35670
4209,4513,4650,5309,4919,7972,6297,5958,5637,6041,6316,6453,6671,6609,6986,6511,8602,7172,7010,6898,20160,7536,8102,8662,13088,8694,8176,8491,9180,9778,10046,11000,10329,9665,10885,9531,10628,11471,11143,12108,11569,11377,13096,12714,12301,13432,13800,13259,13913,14183,14642,15257,13946,15983,15208,17063,16966,16625,15987,16786,16287,25535,17206,18116,18031,18066,19995,18387,20455,19763,18139,20370,19793,20334,19953,20796,24436,24165,21031,30787,22169,22394,23772,26074,23344,24341,24674,25384,23672,26775,26630,27944,25830,27693,26379,25943,27970,27555,26737,28772,27970,28151,28277,28169,27781,30872,28094,30777,28891,30055,31870,31828,30804,30868,32913,31732,32191,33746,31791,33879,32329,29437,32968,33371,36078,44275,34334,34480,32554,36425,34100
4149,4126,4642,4654,4968,8237,5664,5727,5512,6371,6113,6478,6404,6564,7081,6643,9052,7140,6755,7239,20278,7652,7823,9118,11505,8428,8181,8350,9254,9849,9640,10122,9943,9800,10428,9641,10876,11496,11789,12308,11464,11540,12420,12685,11450,13681,13649,13092,13768,13737,14531,14828,13148,16635,15315,16385,16547,16643,16748,17401,16270,15928,16944,19126,18322,18620,19985,17784,19770,20130,18829,20209,19759,20118,18999,20672,24534,23878,21782,20818,22482,22545,23087,25458,22843,34435,24332,25365,23840,26265,25588,26503,25553,27294,25616,26020,28497,26357,27711,28542,27434,35518,27479,28165,27493,29771,27976,30367,28113,30768,31592,31614,29928,30123,33315,30648,31281,33063,30263,33566,32193,29302,32195,32489,33097,41461,33188,33647,31968,36584,34226
3902,4671,4473,4627,4870,7919,6180,5968,5316,5890,5886,5985,6395,5995,7035,6429,7441,7171,6300,7633,20614,7596,8074,9037,11880,8615,7616,8157,8559,10183,9558,10418,9837,9446,10699,9186,10747,11224,11195,12968,14520,11372,12586,13643,11919,13654,12904,13386,13916,13513,13640,15247,12911,16484,15703,16627,17284,16439,15848,17486,16428,15808,17445,18243,17886,18262,21118,18161,20385,19950,19394,20015,22412,20182,20061,20879,23603,25020,21752,20646,22094,21876,22802,24764,22702,24582,23782,25115,23771,25439,25409,26994,26217,26881,25553,25825,28208,27263,26926,28161,27106,26020,26977,27930,27633,29954,27874,30492,28888,30754,31744,31178,29327,29988,33076,29646,30427,32483,30843,33753,32182,29844,32459,32729,32748,29687,34500,32626,31914,36489,33580
3951,4346,4400,4628,5042,7408,5531,5687,5169,6167,6109,6213,6074,6409,7114,6719,10545,6986,6420,7563,22298,7615,8205,9483,12483,8549,8030,8185,8684,9836,9946,9944,9955,9890,10894,9393,10824,11378,11222,11996,15946,12049,12731,13112,12153,12478,12702,13093,13453,13696,13578,15142,13369,15776,15676,16001,16987,16357,15635,17092,16149,16332,17256,18397,18249,18719,20119,18011,19674,20559,18926,19889,21732,20584,19772,20565,25886,23897,21019,21275,22178,22277,23941,25104,22562,33742,23904,25116,23287,26242,24629,26595,25123,26723,25148,25321,28957,25811,27540,28096,27109,26432,26967,26705,27722,29419,27814,30341,28165,31095,31804,31132,29446,29891,31552,29882,30831,32441,30837,33232,32260,29840,31939,31996,32147,29471,33928,33333,31988,35604,33396
3858,4419,4489,4631,5109,8023,5410,6030,5344,5919,6010,6470,6084,6236,6350,6595,8522,6755,6656,7528,17027,7463,7778,9079,10925,8842,7846,8271,8971,9527,9311,9608,9847,9919,10586,9251,10759,11082,10883,12887,14955,11211,12618,13084,11141,12889,12992,13359,13549,13617,13453,15033,13152,15887,15504,16301,17252,15813,15709,16399,16051,16748,16838,17803,17793,18871,20030,17499,19951,20264,18996,19549,20961,20516,19225,20370,27158,22542,21659,21088,22055,21414,23295,24990,22693,21485,23014,24523,23092,24928,24989,26088,24578,26649,25388,26046,28521,25990,26911,28470,26292,27208,26034,27442,27162,29362,27900,30198,28486,31805,32045,31343,28761,29860,31416,29874,30097,32578,31039,33498,31886,29484,32537,31799,31906,30801,33592,32661,31623,35276,33119
3808,4749,4562,4833,5444,7607,5906,5826,5236,6406,6043,6270,6668,5836,7195,6931,20530,6746,6786,7168,20895,7640,7971,9183,10966,8908,8235,7715,8853,9061,9404,10376,9909,10137,10261,9664,10639,10641,11008,12370,14796,11801,12241,13191,11645,13052,12261,12697,14075,13773,13837,15406,12674,15338,15174,15764,16635,16299,15796,16716,16323,16302,17173,18365,18630,18297,19119,17724,18467,19935,19355,19422,20353,20338,20129,20453,32534,23148,21663,21166,21403,21688,23778,24814,21740,21950,23652,24691,23036,26128,24428,27178,25004,26608,24628,25380,28959,26383,27377,28316,26238,26300,26698,27263,27301,29166,27157,29869,27872,32199,32436,31169,28196,29945,31644,29891,29970,32421,30923,32770,32146,29852,32556,30866,31759,30676,56498,32537,31783,34964,33403
3893,4270,4405,4811,5170,8297,5357,5723,5272,5842,5837,6097,6573,6465,7071,6497,8586,6834,6695,6972,19864,7741,7898,8985,11335,8385,7537,8072,8458,9658,9457,9818,9811,9671,10716,9219,10460,10750,10240,12189,14860,11234,12275,12864,11352,12452,12468,13310,13622,13434,13253,14815,13869,15697,15479,15452,16382,16016,16081,16868,15546,16486,16553,18742,17676,18366,17857,17790,20143,19618,18481,18818,20592,19663,19497,20481,22555,23246,21809,21354,21496,21451,23512,23505,22136,22244,23511,24617,22572,24821,24050,26346,24582,26267,24608,24482,29296,25304,27242,28323,26541,25186,25977,36512,27359,29120,27745,29909,28128,31944,32294,31100,28843,29228,31529,29845,30532,32565,30442,32812,31713,29707,32855,32045,31041,30247,32859,32091,31706,35662,32623
3903,4656,4588,4804,4561,8495,5322,5225,5368,6554,6069,6590,5864,6404,6654,6182,8319,6527,6796,6610,20242,7645,7699,8928,10220,8678,7905,8197,8514,9326,9571,9970,9443,9608,9995,9264,11018,11274,10368,12569,15630,11443,12692,13006,11975,13068,12219,13356,12887,13076,13045,14882,13270,15944,15765,15455,16902,15476,15539,16520,16076,16286,16530,18506,17653,18124,18315,17758,19328,19589,19080,19082,20013,19696,19717,19516,21587,22947,20979,22050,20884,21984,23035,23320,22016,21865,22982,24787,26629,24526,23693,26301,24783,25941,25063,24796,27992,25971,27201,26702,25722,26030,25955,25564,26796,28739,26778,29725,35636,32366,33258,30771,28628,29115,31269,29475,29536,31953,30513,32201,32314,29572,32178,40031,30973,30407,33145,32310,31595,35322,32195
