2560,2816,3072,3328,3584,3840,4096,4352,4608,4864,5120,5376,5632,5888,6144,6400,6656,6912,7168,7424,7680,7936,8192,8448,8704,8960,9216,9472,9728,9984,10240,10496,10752,11008,11264,11520,11776,12032,12288,12544,12800,13056,13312,13568,13824,14080,14336,14592,14848,15104,15360,15616,15872,16128,16384,16640,16896,17152,17408,17664,17920,18176,18432,18688,18944,19200,19456,19712,19968,20224,20480,20736,20992,21248,21504,21760,22016,22272,22528,22784,23040,23296,23552,23808,24064,24320,24576,24832,25088,25344,25600,25856,26112,26368,26624,26880,27136,27392,27648,27904,28160,28416,28672,28928,29184,29440,29696,29952,30208,30464,30720,30976,31232,31488,31744,32000,32256,32512,32768,33024,33280,33536,33792,34048,34304,34560,34816,35072,35328,35584,35840,36096,36352,36608,36864,37120,37376,37632,37888,38144,38400,38656,38912,39168,39424,39680,39936,40192,40448,40704,40960,41216,41472,41728,41984,42240,42496,42752,43008,43264,43520,43776,44032,44288,44544,44800,45056,45312,45568,45824,46080,46336,46592,46848,47104,47360,47616,47872,48128,48384,48640,48896,49152,49408,49664,49920,50176,50432,50688,50944,51200
1471,2209,21572,21796,12146,23586,24421,2600,3395,14908,14046,8702,15240,17301,16496,37281,21492,21318,19400,20780,21478,23089,23155,24212,26020,8818,8677,9714,10417,12513,11175,13309,12462,32793,33206,32970,33704,33842,34603,35022,36241,35916,37366,38902,37294,40185,41157,40774,43804,42029,42862,44508,45836,45649,46504,47386,47131,20423,20725,21513,27015,24378,26200,25075,53257,29548,30617,29357,32228,34559,34750,35700,37275,40515,40306,41957,62998,62648,61727,67884,66986,68290,66820,66827,69112,71536,71156,71741,72862,72361,72449,76201,76143,76694,79743,77783,78405,82646,79955,78518,80846,80585,80923,81900,83709,82132,85729,85961,87036,89117,86353,90766,89942,89316,91389,92372,92764,93603,92878,36581,95110,41657,96916,98773,39343,97720,101135,52845,101696,104681,46838,106109,106904,52481,107500,107498,52284,107391,113131,59050,110000,111059,50687,111759,114640,63071,117361,119339,66074,118243,120231,63502,123176,122023,70293,125855,125772,75533,125956,127149,74175,129015,133089,135040,134667,129260,131769,135277,138400,136805,136319,137046,142718,141194,139780,138701,145275,138181,145661,146160,147655,147446,150249,148655,153408,148454,152709,159946,152684,152386,154080
2802,2405,2302,3046,3735,2996,3111,4439,5097,4101,4440,6103,5634,5494,5767,6557,9523,6057,7242,8030,8278,8819,8839,9081,9085,11354,10523,11859,12163,14356,12430,12799,12177,12596,12140,15561,12787,14423,16206,17077,15165,16082,18219,20968,15410,17908,21766,17473,19174,20890,18657,21974,23841,19181,20654,20157,19151,22799,19921,21664,20512,19861,21797,25612,24192,21910,23103,26648,23289,24491,23727,25040,24917,24652,26506,25974,26621,26546,26167,34899,29329,30628,28947,29662,32793,29233,29846,33860,31592,33656,33557,34716,36312,38556,34351,33678,38334,31783,38149,39959,47696,46287,43132,39979,41096,35911,39125,40116,35690,40822,41292,39343,44519,40464,52672,54764,44601,38867,45689,49288,39476,43986,42599,42849,44704,44048,49328,49246,46306,45515,46897,64620,61284,58801,45099,49217,58235,54672,61588,65674,64268,46865,51682,52857,51708,71801,57729,68124,68259,60232,55397,67990,65099,50200,59591,69697,67498,78345,57388,62471,70754,69620,75627,62476,53193,68957,74459,72326,64721,70804,63862,73738,62955,79381,83293,79844,77058,71237,73955,74816,69702,73392,75874,81739,74034,81119,82195,83141,72331,87012,87837
2888,2443,2817,2385,2695,3405,3399,4281,5001,6455,5861,4629,6236,6018,6619,5826,7421,6483,7274,7924,7898,8278,9038,8913,9218,10520,11368,10754,10048,13373,11493,11916,12370,11776,11820,13833,10054,12141,12629,16401,14298,13955,14433,19820,15182,16518,16519,16518,17062,19035,17043,17905,17969,18546,18632,17023,17917,20570,18002,20949,19559,18094,20147,23779,24205,23110,21372,24993,20669,21986,22441,22877,23173,22374,23838,23575,37152,24841,23393,30079,25118,27750,24786,26879,28755,26333,26835,28962,27724,31001,30836,30448,31516,26952,29563,28321,34724,30164,36597,34743,46340,46040,40224,35978,36505,33139,36728,35713,30454,37290,37204,34972,39403,39668,47658,47460,40437,34740,41470,47308,34641,37150,39083,37721,41301,37976,41226,45295,41713,40401,39707,38257,56572,52917,42479,39846,43687,49320,60107,58190,55441,39152,39977,48125,48909,58053,60263,59253,54924,51218,50340,55029,74707,44268,50352,61907,59064,64225,56850,54625,61239,65124,69911,54758,48762,56501,68963,65605,63456,60685,58097,65713,59959,70504,76113,75983,69219,57753,66922,64514,64645,63603,71528,74107,69140,78453,70639,71331,67183,79322,79042
2594,2116,2485,2984,3358,3316,3275,4532,5119,6184,5456,5239,5535,5978,6014,5603,8998,6895,7539,8568,8128,8772,9351,9084,9391,10506,10083,10679,10228,12478,10983,11262,12225,11960,12519,15805,12263,13610,12915,16515,13706,14234,14483,20696,15462,16845,15947,16815,17238,19250,18311,18112,36665,18536,18741,17263,16831,20456,17360,19681,17731,18168,20530,22552,22301,22909,20548,23981,20787,21977,21504,22579,21792,22600,22759,23455,21286,24662,22405,28518,24105,26898,23341,26730,26101,25598,24750,27471,27084,30400,29247,29923,30102,27169,28837,28790,32523,28498,32888,34650,39311,41743,35438,36200,34084,29925,34077,35045,29956,35886,35669,31451,37406,37562,40643,44662,36237,33157,39605,41481,32958,33224,35532,35069,38080,35460,37238,41165,38479,38259,38827,34647,58395,47521,38624,38011,39190,43538,47498,52814,49612,37283,38444,44870,46438,52720,52020,53962,53663,48589,45400,48129,54392,43023,47454,52074,62199,59495,51094,51318,58886,58057,62141,53921,47107,52726,59991,60552,62436,56129,57022,59444,57720,66321,64143,75061,69034,53594,56802,60932,64631,60869,62979,65454,70296,71310,62541,64176,66133,68552,70528
2208,2240,2314,2766,3416,2883,2935,4061,4666,5617,5211,5504,5779,5904,5521,5499,8483,6837,7361,7440,8264,8685,8684,7951,8378,9745,9268,9661,9441,11117,9945,10507,10247,10911,10596,12582,9677,11622,11876,14901,12129,12657,12898,17783,14262,15425,15358,15359,15904,17417,16175,16610,16285,17595,16655,17354,16010,18273,16760,18253,16962,17279,19377,20376,20624,20486,20076,21334,20093,21516,20992,21895,21237,22149,20886,22981,19961,23197,21533,28903,22018,26108,22712,26020,23797,23853,23515,27664,24506,28445,27705,28940,29871,24733,27338,26685,30485,25567,31853,34302,36696,36732,35424,33203,32814,28131,32978,33662,27849,33395,32597,29014,36451,36310,35773,45976,43244,55183,37357,38271,31066,30889,34630,32264,35978,33497,34385,41190,38053,36122,36547,34201,51239,46385,36998,33488,36520,42928,45643,49657,52369,34484,39492,42634,43306,48264,48251,49084,49057,44738,42698,46851,56536,38945,49317,47855,56689,59437,48386,47387,53280,54574,57780,49305,46275,48881,55382,57772,58678,52083,52578,54352,52261,57823,63070,68956,63438,51543,54862,54015,59182,55638,59661,59210,65059,54822,58669,63737,60539,64830,67116
2454,2374,2368,2551,3119,2961,3010,4381,4255,5521,5223,5524,5023,5316,6053,5422,7247,6715,8151,7657,8437,8092,8178,7518,8543,9082,8922,8759,9508,10099,9459,9829,10519,9904,10322,12060,9421,11335,11746,13313,12198,12354,12659,15153,13002,15260,13842,14514,14822,16812,15572,15891,15695,16468,16231,16040,16630,22372,16519,17545,16968,16994,18915,19607,19653,19555,18998,20687,19426,20412,20035,20854,20872,21565,21550,22497,20790,23455,21560,27297,22323,25329,22437,25124,23410,23824,23655,27630,24988,28712,26945,28322,29046,24897,27674,27212,31063,27356,30938,33172,35133,36339,30270,33114,33074,29599,32985,32644,27535,34152,34087,30397,35344,34539,35408,42908,34420,31969,36719,38542,30845,29226,34609,32873,34565,33934,33043,38458,37891,35117,35254,32398,46669,41239,36870,32681,35084,42075,46540,44369,48275,35054,37383,41987,42681,47579,46876,49196,47236,43627,43240,43677,51140,39433,45262,45563,53070,50041,47446,47019,51493,51959,59130,48005,48674,48813,56858,53481,55295,50626,50711,52803,51195,55917,63714,65510,55257,44640,54707,51219,55025,53532,66457,58782,61272,50504,58659,65035,54359,62577,67288
2651,2319,3028,2454,3160,3472,3717,3927,4259,5760,5200,5356,4994,5304,5239,5476,7253,6084,6712,6650,7705,8144,7635,7680,7880,9579,8939,9361,8744,9988,9349,10368,10121,10486,11252,11565,9968,11947,11650,13414,12753,13528,13241,15141,13396,15317,15247,14544,15868,20975,15833,16823,16741,16825,15584,15937,17269,16164,15544,17598,16301,17740,18220,19240,18797,18862,19125,19851,19846,20253,19762,20464,19683,21927,20207,22235,20477,22984,20695,26371,21010,24723,21514,25700,23104,23520,22772,27318,23941,27377,26159,28286,27736,24083,26304,26781,29566,25367,30014,30672,33067,35939,29629,32496,32098,27893,39209,31886,26191,33298,32299,27668,33741,33518,32115,38962,34036,31496,36232,36224,30353,29473,28468,32678,35682,31479,33771,37440,28418,34491,34617,31482,44843,41516,35298,32796,34164,37598,44568,44831,43261,33843,34932,45210,41409,43883,46445,45058,48132,42651,42135,43527,43302,38649,41556,40686,52655,48904,47698,46256,51632,53512,57835,47021,45656,47526,54214,51707,53185,49143,50499,71094,50564,53702,60383,59958,53715,44583,53623,48892,54163,51545,57326,54689,58231,48189,55968,53144,53442,59680,64103
2546,1989,2667,2908,3937,3226,3354,3074,3548,5154,4776,5404,4471,5437,5524,5264,6648,6330,6846,7134,7750,8194,7540,7685,8658,8069,10143,10319,10702,10187,10765,11138,11230,11024,11737,12263,9844,11478,12623,13734,12824,13669,13361,15355,13449,14818,14751,15276,15800,15910,16036,16766,16957,16996,16769,15918,15279,16995,16640,18499,16664,21940,18283,19260,19734,19053,19242,20589,19841,20608,20110,21680,20630,22039,21219,22560,20621,23420,20741,26037,22373,26091,22375,26313,23903,24519,23962,27772,25753,28594,27232,28880,29353,24642,27229,27051,30634,26158,30388,31315,33176,35113,29470,32931,31860,28379,30600,32965,26998,33711,32588,28143,34564,34095,31947,38110,34537,31213,35679,34073,28783,28854,31470,31651,35020,32058,31452,36958,36189,33697,33999,30201,42065,39629,34622,31566,34286,37559,43035,42645,44128,33935,35273,37777,40384,42594,43710,44772,46483,41286,40901,42966,44753,37033,40510,39519,50362,48768,46589,45439,50491,46699,52923,45211,43100,45602,55648,49947,52463,47255,48441,48383,47322,52087,56177,58447,48753,42803,69169,47423,51368,49341,55864,52465,56700,45724,53558,53915,50817,56153,61759
2575,2078,2273,2627,3309,2991,3118,3844,3700,4307,4141,4947,4350,4805,4840,4973,6774,5414,5903,6662,6840,6723,7529,7352,7710,8926,8166,9047,9278,9814,10286,10827,10861,10754,11285,11998,9642,11994,11901,13754,12859,13615,13495,14935,13767,14715,14523,14997,14917,15405,15504,15849,16129,17264,15620,14641,16408,15751,16545,17641,15801,16477,18148,18437,19111,17498,19209,19350,19706,20164,20643,20894,19816,21518,20440,22824,21277,23202,21993,25156,21845,24658,37119,25240,22593,23427,23876,26138,25201,27536,26645,27559,27888,23817,26668,26058,29298,26286,29713,30306,32010,33734,28755,31695,30882,27002,30932,31530,26782,32417,31900,27631,33618,33704,30369,37193,34625,31359,35887,33703,29398,27874,32945,31767,33757,32046,32398,35478,35579,34019,33334,31390,41644,37901,35494,31381,32667,38937,41317,40088,41510,33369,33572,39890,41011,41361,44399,42444,44498,42328,41818,41281,43645,37647,40605,38280,50435,47455,63616,45668,48152,46540,52975,44560,41765,44818,48858,49280,49777,47216,47727,57554,47102,49832,55395,66930,48513,42462,46712,46107,50817,48177,53894,52107,55185,45048,50253,51114,49967,55044,58736
2581,2355,2512,2551,2701,2878,2971,3490,4130,4175,3951,4096,5148,4697,4616,5338,5868,5355,6142,6241,6731,7116,7885,7360,7390,8189,8649,8827,9087,9639,9960,10663,10490,10580,10412,11479,9829,11195,11838,12637,12126,13044,12910,14413,13509,14657,14057,24280,15510,16119,15249,16100,17058,16983,15290,15571,14661,16042,16361,16992,15683,16479,17236,18406,17764,18061,17855,18795,19420,19330,19254,20456,20049,21035,20356,21756,20322,23291,20360,25247,21356,23873,29646,24282,22246,23203,22807,27001,24706,27131,25663,27663,27901,24220,25874,26075,29182,25880,28922,29436,31678,31757,28632,31615,30796,27672,30970,31557,26329,32075,31427,27233,33716,33457,30780,37981,33746,30791,34717,32155,29053,28218,32406,30762,33291,32315,30760,35720,36295,34444,33606,30578,43168,38126,35598,31869,32702,38628,41066,40517,40118,34117,34778,39636,45488,42097,44411,42365,43257,42447,41755,40196,41741,37711,39870,37108,50209,45896,43836,46425,47916,46758,50956,45872,43148,45857,48581,48336,51018,47298,47749,47464,48275,49621,59431,65651,48737,41805,46192,45752,51844,47837,51885,51164,55525,44072,50092,50498,49529,53280,56890
1859,2310,2840,2391,2688,3445,3775,3380,4620,4736,4676,4234,6312,5282,5678,5730,5415,6551,6042,7362,7406,7786,8134,7214,7903,8540,8802,9722,8984,10088,9805,10737,10686,10662,11288,12195,9833,12061,12550,12968,12406,12614,12644,14136,13795,14469,14213,23433,14988,15654,15468,16347,16386,16636,15549,14553,15997,15112,15635,17371,15619,16737,17434,17663,17829,17146,18295,18025,19714,19167,19609,19825,19187,24912,19313,21338,20110,21884,20306,23996,20378,24222,20356,24233,21998,23877,23275,26463,24643,27164,25971,27174,28215,23733,25837,25815,28548,25388,28193,29872,31433,31306,28319,31373,31124,27767,30484,32194,26547,32828,32229,27511,33780,33617,29454,37124,33670,32006,35027,32760,29273,27859,32999,31463,32877,32095,30944,35229,35701,34843,33591,29958,40885,37811,35418,31750,32241,38454,40203,39723,39109,34003,34037,39822,39308,40810,43228,41881,42599,41386,40906,41230,40773,36932,38647,36107,48645,44728,43970,43899,45956,46483,48413,43067,42063,44924,48146,47375,48862,46654,46847,47578,47377,47918,50678,59402,47602,41463,44596,44979,49819,47175,50795,50458,53457,44293,48588,49239,49876,53129,55679
