256,512,768,1024,1280,1536,1792,2048,2304,2560,2816,3072,3328,3584,3840,4096,4352,4608,4864,5120,5376,5632,5888,6144,6400,6656,6912,7168,7424,7680,7936,8192,8448,8704,8960,9216,9472,9728,9984,10240,10496,10752,11008,11264,11520,11776,12032,12288,12544,12800,13056,13312,13568,13824,14080,14336,14592,14848,15104,15360,15616,15872,16128,16384,16640,16896,17152,17408,17664,17920,18176,18432,18688,18944,19200,19456,19712,19968,20224,20480,20736,20992,21248,21504,21760,22016,22272,22528,22784,23040,23296,23552,23808,24064,24320,24576,24832,25088,25344,25600
1604,5498,29675,9567,11317,13133,14874,58132,78817,19625,26137,51014,34523,54459,23111,58228,80440,73780,88348,68920,78671,80366,95291,2965873,87045,87876,93372,86245,136020,88178,135822,96343,126822,150356,130961,128678,181624,171406,140356,130078,187149,140029,201349,148755,171643,191047,250817,125283,157474,160060,200871,168585,266945,167869,173926,174241,215176,236255,339284,164675,301399,262282,185512,186106,195273,202779,331441,244536,254993,209459,255191,203215,307656,298316,210605,234000,228026,270176,298119,210390,236214,217904,328822,227951,324123,420133,362626,283624,257540,288115,350214,392269,337885,396738,381397,297248,347093,253040,276650,259560
1101,2650,5873,5333,8070,8423,10192,50955,228400,14698,19813,19919,28263,18511,19801,20630,36867,29870,36421,25267,27214,34124,48594,32589,31671,40297,34363,35087,65312,38217,71069,40072,43740,65817,52541,45721,99057,82851,52022,59522,106350,52623,111692,57594,77765,104613,132012,61745,62803,62720,95699,67275,154476,68553,84738,71641,109480,127346,176116,75960,191334,143886,79548,83109,102534,88130,221655,127422,140120,88586,192334,93896,216294,183643,150976,146076,104972,106026,245533,102275,105879,212448,250239,128424,159362,227129,193692,119485,256571,115143,177888,202344,211233,255893,188397,124293,266813,125058,134634,129784
1022,2606,5197,5319,7973,8292,10087,50776,1274291,14479,19570,19252,27965,18088,18999,19871,35783,28722,35578,29815,26322,33695,47931,30593,31015,39018,33828,35223,63496,38188,69648,39535,42433,64206,51269,44356,97773,80914,50195,59102,105671,52210,109691,55533,76576,103702,131424,61940,60988,67805,94943,67314,152657,67241,83153,71428,107901,126863,164877,74826,190397,140295,79429,80523,100857,87175,221151,126191,138962,87123,191266,91971,227482,182511,112290,144119,102627,103432,245754,101982,106206,217960,249024,127351,159085,232467,191428,116427,255227,111735,164427,189643,210583,254731,185143,120266,266641,123888,133285,128077
1028,2570,5022,5293,8011,8258,9980,50738,2375306,14445,19574,19209,27944,17755,18964,19549,35852,28094,35379,25194,25999,33020,47849,30117,31020,39177,33355,35292,63438,37594,69922,39225,42572,63951,51260,44698,97503,80841,50269,58674,121281,52091,109758,55967,76321,103272,131450,61983,61102,62417,94365,66962,152451,67505,82925,71261,107729,126421,164766,80793,189838,140618,79096,80934,100621,106437,220300,126717,138765,86826,191008,91177,215456,182532,110772,145124,102672,103050,245032,102772,106503,211571,246937,127158,158104,225403,191346,115378,255449,110833,163845,188876,210597,255074,184504,120361,281089,122098,133133,128255
1021,2550,4929,5219,8013,8227,9983,50622,2359791,14421,19613,19102,28223,17960,19118,19985,35719,28156,35436,24989,26055,32845,47671,29847,31126,39341,33441,34602,63449,37306,69664,39159,42533,64486,51694,44867,97304,81053,49979,59224,106117,52001,110122,55089,76247,102787,131127,61066,61362,61424,105519,67144,152540,67539,82932,71291,118253,126119,164978,75060,190358,140023,79526,80871,100552,88160,220629,126578,144938,86868,188057,93067,214955,182725,111252,144202,103129,102670,246367,102742,106387,212774,248692,127295,157828,225332,190237,115499,256199,110423,162604,189213,211095,254328,184623,119902,265714,122545,133394,127287
1030,2589,4900,5249,7957,8254,10060,50755,309683,14446,19611,19251,27979,17532,19146,19812,35795,28077,35293,24919,26406,32692,47620,29866,31084,38955,33318,34867,63861,37076,69513,39557,42595,64356,51314,45402,97485,80729,50343,58377,105920,52669,116517,56172,76841,102971,132308,62305,61305,61668,94942,67315,152463,67343,82580,70348,107795,125353,164497,75224,190442,140799,79588,80955,100893,86700,219841,126931,139837,86667,191077,92599,214823,182483,117243,144244,102951,102899,250303,103126,106175,211773,249571,127439,170311,225063,190959,115527,259557,109941,163178,189546,210047,254635,184384,119078,266670,123106,132643,127137
1040,2574,4857,5325,11884,8351,10002,50628,51998,14482,19549,19230,28057,17858,19095,19885,35883,28302,35734,25223,26200,32969,47762,29547,31062,39251,33604,33779,63504,37310,78152,39393,42591,63972,51345,45210,97561,81075,50296,58481,105420,51976,110417,55350,76424,103348,132019,63338,61314,61159,94449,67445,152694,67042,82732,71398,107694,125537,164787,74914,189782,140089,79337,81449,100054,87131,220049,126470,138495,86483,192471,92883,215623,205943,112544,144871,103061,103259,248895,102159,106685,211956,256257,127040,158890,225143,191000,114828,255101,110483,162855,188661,210228,254623,185207,120999,266558,122535,133228,127189
1026,2553,4897,5263,8103,8293,10051,50786,51783,14472,19577,19250,27988,17849,19095,19621,35780,28197,35537,24749,26250,33185,47511,30046,30891,38959,33427,34340,63659,38037,70268,39606,42490,64451,51078,45464,97584,81034,50518,58703,105867,52101,110133,55772,76588,102674,131450,61579,61266,62149,94336,67649,152721,67361,82644,71385,107898,126281,164999,77516,190458,140447,79636,81870,100553,86562,220712,125969,138395,86299,191515,91741,215342,181948,111459,144486,113969,102899,245634,102857,106283,212775,249186,127099,158338,225325,191336,114538,256512,109282,163786,188602,243001,254231,184975,120737,273678,128813,133057,128112
1033,2655,4973,5264,7953,8299,10064,50758,51767,14436,19525,19161,28060,17892,19303,19701,35714,28198,35522,24559,26095,33317,47582,29524,30833,39293,33337,34003,63261,37059,69999,39310,42552,63807,51311,45122,97565,80813,50285,58282,105947,52158,109413,55758,76136,103075,130079,62459,61346,62275,93879,66803,152510,67574,83272,70443,107892,126464,164400,76351,189846,140301,79065,80070,100425,86168,221484,126069,137895,86536,191129,92196,214133,182552,110750,144658,103272,102781,245625,103503,119963,211653,248785,127472,157678,225263,190585,115872,254296,109392,163328,188564,209927,253951,184892,120915,267470,124100,132553,127641
