202294,684031,977933,1463829,2193495,3038025,4034391,5323716,6549633,7857346,9448953,11108631,13249827,14904449,17295947,19603787,21856898,24465543,27225044,30102135,33925441,36734772,40802768,43171146,46797720,50799103,54560465,60255678,63200365,67863765
202861,977910,950449,1485794,2194820,3045793,4029273,5099358,6466947,7839199,9509188,11114404,13622961,14906133,17268190,19506157,22563359,24458562,27477154,30108934,37719279,36441083,40584913,43188631,46809450,51167391,54627577,59557709,63549633,67980092
223211,530815,1055243,1438665,2257782,3080046,4015166,5858680,6443037,7862621,9471045,11100378,13053503,14964166,17207424,19529227,22026385,24474254,32091718,30105202,34182738,36961715,39693660,43245213,46840019,50667821,54682965,58799941,63367116,67539155
464399,519067,1535764,1646258,2304374,3046728,4022322,6242559,6407278,7908283,9438970,11123771,12989393,17036129,17269095,19613566,21941741,24517027,27660735,30088107,34215088,37080955,39624739,43198379,46928490,50685757,54500697,58729976,63704499,67308390
344515,515446,964403,1479350,2253446,3042025,4060456,6747331,6383334,7900746,9490943,11090107,12999418,16629341,17237265,19568722,21852535,24447372,28147956,30112593,33336741,36700836,39631447,43175646,47289815,50642772,54493577,59630219,63656067,67341126
233576,514420,903948,1502065,2372074,3040582,4042739,5815002,6393387,7851962,9449081,11108496,13085803,15471877,17720217,19583330,21855855,24462185,27413895,30326078,33366864,36870043,39624661,43236532,46935370,52094857,54511282,59677226,63131633,67353925
230176,587022,993567,1472906,2640278,3079808,4063018,5259528,6396133,7805352,9456670,11133659,13089681,15396857,17732304,19570823,21848425,25167492,27279928,33177763,33275065,37265722,44272120,43182653,46846870,54628049,54834917,59022353,63766606,67349150
234601,518727,951802,1481556,2315840,3046851,4005313,5142638,6399441,7791188,9465716,11088274,13179125,15085617,17200234,19553105,21896735,25367317,27342023,30869793,33502143,36658401,40197095,43189017,46855260,51716342,55327360,59025035,63087813,67313502
235262,517900,955664,1839532,2335168,3058728,4012148,5142476,6393292,7859681,9550668,11104802,13145579,15012295,17096013,19518541,21847080,24986081,27294045,30899079,33357269,36747077,40754581,43187970,46830988,50799688,54825520,58922740,63369523,67419899
233913,519785,960673,1906573,2205631,3064836,4034871,5323348,6388505,7828622,9514839,11102026,13130962,14983286,17134603,19624829,21852788,24641824,27415310,30261267,33368924,36467236,39823029,43168018,46802443,50740262,54655201,58752039,63241742,67667655
328263,518171,995369,1505040,2310482,3067589,4045988,5789503,6393342,7815642,9505452,11107588,13047929,15013318,17091147,19629975,21853726,24558410,27623751,30300906,33456220,36714992,39814051,43174889,46801399,50784104,54677242,58811070,63238635,67641324
314694,514295,1355337,1445783,2193171,3062113,3998062,5129972,6395947,7832050,9504239,11109819,13094090,15116227,17075044,19818865,21816164,24857158,27786534,30303473,34557614,36510645,39849421,43376948,46770934,51128673,54544144,59465835,63140177,67404908
207127,547623,1038940,1478208,2254870,3076178,4025546,5176685,6426820,7837450,9568788,11033667,13079719,16193738,17147157,19677504,21886271,24713423,27364871,30565083,34092035,36582995,40130280,43629576,46925607,51144559,54540154,58789571,63329339,67477475
210164,514575,998963,1443165,2249328,3079910,4040205,5120960,6391166,7809588,9487506,11097050,13003816,15578762,17077720,19863882,21846113,24655837,27200585,31289569,33456282,36470815,40118347,43200368,47398649,50859793,54505680,58825363,63693441,74002742
301400,520492,999727,1471685,2324210,3055668,4007982,5162709,6391337,7853285,9818364,11093175,13203572,15127717,17086357,19554596,21854452,24489220,27169038,30273333,33412111,36444229,39897865,46343266,50914272,50796253,54507659,58663273,63233106,68282457
296266,516912,1061811,1439372,2249258,3078773,4055272,5169752,6403023,7836280,9866810,11089511,13338239,15142411,17077406,19444958,21851546,24515111,27187782,30119271,33492705,36424461,39984132,44433773,48009840,50718969,54587650,58581114,63247224,67639003
310418,519039,974157,1603636,2251675,3061127,4003051,5144397,6395146,7794383,9407585,11097972,13048895,15019883,17124540,19447724,21851867,24557314,27176285,30046285,33243736,36525600,39792135,44240993,47824389,50732409,54522775,58601144,63187105,67436114
324946,519688,973649,1434482,2267087,3048778,4003324,5152128,6423081,7907889,9383866,11091306,13009628,14911273,17131004,19444407,21826007,24554857,27191947,30049843,33368256,36434622,39693167,43381596,47274863,50597096,54943102,58652389,63953006,67287812
305416,562058,974735,1485727,2298018,3086137,4079462,5160768,6417583,8225583,9345872,11129574,13025645,14905281,17110542,19438929,21783429,24474198,27368161,30050522,33714616,36429359,39815846,44539468,47185308,50587630,56456227,58726692,64127601,67822969
323966,475818,992851,1460040,2230750,3059994,3997242,5158513,6396639,8300189,9342800,11076747,12973782,14929460,17076091,19463315,21790585,24462661,27373205,30087940,34044351,37167160,39700143,43948213,47206992,50582749,57744509,58589613,62964532,67760499
311934,491051,1003674,1440545,2260473,3059549,4071765,5125532,6406392,9147608,9355009,11143401,12973291,14911224,17081234,19454490,21813343,24580268,27360591,30043904,33265905,37187584,39839364,43392286,47164145,50621818,58252667,58870267,63012336,67178113
235722,498047,973609,1483871,2264765,2986081,3999782,5160062,6401204,9185014,9339748,11116089,13041623,14914436,17085459,19454173,21834642,24721007,27332777,30073338,33462986,36518089,39792327,43260443,47137823,50606754,55532562,59308581,63347579,67204741
204503,499326,1091993,1439027,2316994,3051865,4031208,5125445,6391627,8024205,9342770,11236015,12992014,14964070,17076412,19463858,22284152,24922400,27527370,30050510,33472610,36494099,39717195,43364763,47131693,50626088,54835506,58924513,67963151,68388905
202560,484544,1000127,1504778,2307254,3033714,4028198,5152431,6393868,7862780,9342610,11490610,12988170,14894601,17115243,19494231,25356983,25163195,27347849,30061605,33527102,36693061,39987557,43396064,47205483,50578729,54606769,58905153,64632808,67958866
223886,486417,984845,1444103,2267867,3051857,4201175,5168598,6388520,8042572,9342886,11128327,12980487,14902007,17091252,19436143,23002497,24664442,27280533,30045083,33188350,36743011,40424719,43396536,47149301,50725549,54814678,60286977,63199178,67359352
225272,599220,936387,1445815,2321491,3083106,4034604,5154482,6393868,8402115,9357575,11107874,12997716,14904332,17115702,19448740,22730212,24663327,27293571,30055877,33405425,36649664,41257724,43814254,47149359,51713640,54808579,62638542,63153125,67358912
203948,621896,967442,1460762,2281240,3056796,4024988,5148827,6396468,7947253,9355119,11076401,12985995,14901125,17081455,19421469,22043708,24581951,27230519,30066578,33181242,36528967,41145650,43701056,48376337,51667993,54704741,59737539,63203312,67163555
230987,646429,968921,1446035,2267694,3073910,4012218,5129392,6390125,7904309,9340425,11105414,12983374,14902313,17069106,19452640,22005883,24629191,27339381,30047227,33260093,36617705,40805528,43148067,47783452,50912842,55166888,59157373,63468242,67520931
203677,995125,973296,1482357,2259981,3063693,3996377,5160727,6403229,7885512,9361063,11102466,12982706,14897176,17133138,19447774,21924618,24618026,27287608,30060077,33466137,37634168,39912514,43220274,47561412,50725312,55209690,59602685,63187180,68401009
203573,571226,1004047,1443861,2278477,3053160,3982533,5149288,6386911,7828253,9372293,11125726,12970719,14906633,17117978,19439845,21946826,24667224,27382437,30062502,33456707,38521295,40099386,43135824,47830353,50785358,54612091,59107326,63118015,67421815
203156,694983,971131,1503165,2276068,3059245,3983350,5133252,6367933,7826231,9331239,11105107,12973997,14893307,17154760,19442042,21953989,24709461,27227838,30066407,33403223,37148061,39917800,43191823,47147443,50634278,54527881,59416070,63213159,67560308
206270,637627,1053564,1437741,2290930,3057812,3958578,5135239,6398739,7847079,9381405,11087903,12995341,14905746,17113944,19427573,21983270,24613541,27567720,30096787,33162432,36540428,39793312,43140559,47140542,50658413,54563533,59267662,63244884,67324809
204070,941290,981723,1466419,2282052,3058969,3980730,5163276,6394019,7887001,9337983,11098117,12985959,14904963,17071361,19447469,22003169,24685858,27684509,30053777,33150144,36709260,40011448,43154558,47079018,50680991,54594630,58824030,63176882,67310064
205421,607901,1000066,1478838,2305246,3090470,4001232,5185437,6434708,7875788,9349672,11112044,12977976,14901831,17119222,19480515,21995026,24508007,27778560,30058793,33190734,36567698,40256215,43152227,47297972,50601060,54591994,59461225,63230209,67479660
203709,601600,1002399,1526838,2265690,3041420,3961350,5172623,6401601,7941866,9368695,11109702,12999976,14901507,17078041,19449374,21998456,24517473,27366381,30046706,33272918,36474958,39974900,43145868,47134537,50593963,54596835,58826436,63224397,67556537
203333,587826,982627,1455309,2286809,3043922,3965309,5148056,6390279,7885851,9359373,11093006,12975817,14941673,17167309,19487225,22194570,24508969,27585388,30070632,33173965,36722015,39873022,43192250,47208369,53481545,54687511,58798641,63211746,69581213
203982,638784,1004625,1440192,2298748,3045115,4012875,5170579,6404848,7842542,9337954,11089763,12964199,15027674,17124058,19435852,21958731,24572553,27345310,30060824,33663075,36857459,40110822,43144699,47066087,52882906,54687606,58786422,63147068,69361780
204293,583065,970838,1481564,2306867,3081673,3964402,5168732,6402418,7836511,9371377,11086219,12986435,15889439,17083704,19465736,21941883,24497447,27423610,30045017,34282816,36481909,40657138,43239950,47069727,51410963,54660488,58803282,63208595,69935096
205229,606153,973224,1446659,2346956,3058310,3968275,5165269,6374057,7877427,9336972,11089377,12978903,14983364,17091718,19444085,22094057,24492482,27333055,30101884,33394132,36472077,40138036,43157800,46841994,50847785,54726831,60761059,63797106,67615733
205105,649681,1019791,1515657,2280001,3062460,3993936,5208284,6439378,7851203,9342540,11089045,12972999,14915243,17187034,19437155,21994618,24555641,27506685,30052435,33232482,36426551,40099372,43286238,46809815,50763135,55109185,59706490,63556589,67573136
204505,634094,1020611,1444460,2270810,3008716,3947713,5153801,6407609,7846610,9363408,11121551,12983337,14903997,17264759,19446501,21991596,24667098,27341814,30051757,33362319,36416794,39666547,43605836,46823860,50699617,54613759,59131878,63277931,67401010
205397,555961,1019006,1444472,2292024,3092186,3986929,5168614,6397842,7849529,9333860,11095625,12979615,14908050,17541328,19449514,22005111,24549060,27392870,30052215,33370328,36398010,39782105,44021810,47032129,50731874,54491532,59356361,63258721,67475560
251848,569752,995629,1467137,2344670,3056737,3962211,5232658,6406968,7827045,9341206,11121476,12976121,14903592,17135039,19635634,21997970,24632274,27246622,30050495,33484176,36399143,40169977,44124708,47258266,50783866,55094521,58710734,62918738,67367539
263860,593145,969558,1472807,2263703,3036401,3961731,5169748,6402588,8454602,9353877,11089658,12969362,14896626,17070940,19952041,21960650,24522852,27261041,30057069,33399647,36403042,39730510,43217307,46916841,50773410,54697338,58878410,62971015,67430374
232532,592966,970090,1441126,2296835,3103137,3984589,5140383,6400794,7850001,9333765,11118358,13028829,14913558,17064355,19485462,21994759,24528280,27228125,30048380,33404629,36389621,43591662,43160295,47304542,50709356,54553109,58803518,62902267,68030820
225518,548990,973532,1442265,2350912,3068561,3966818,5235617,6396584,7856184,9329564,11106130,12965938,14917153,17173617,19450650,21951171,24660970,27229268,30053020,33386764,36404090,40248627,43144850,47547694,51893621,54608137,58850907,63291259,68317878
226600,629616,995275,1477700,2295829,3177892,4002149,5182146,6396704,7886248,9340069,11094924,12993657,14932467,17119122,19440569,22009027,24687659,27250353,30067294,38964097,36566521,40406280,43145662,50968727,51667090,54559083,58930071,66889917,67597155
228521,655462,975356,1438735,2205265,3842624,3978956,5277130,6403535,7766077,9338195,11106591,12980927,14864491,17155842,19447949,22003832,26873995,27260299,30046621,33655370,36449208,39847058,43161217,48994109,50754916,58530191,58858781,64096248,67646382
227172,604470,956498,1460673,2205164,3664835,3975498,5239896,6405931,7763341,9337774,11109774,13031375,14900168,17102940,19442191,21981489,28266664,27228395,30043896,34099703,36376431,39984393,43142564,47796397,50607881,55041539,58677385,63967812,67389461
207166,586497,978998,1454625,2196526,3380355,3942120,5184254,6405620,7761753,9336822,11152884,12985113,14898138,17126072,19460824,21962746,24743016,27224196,30044201,33223371,36496394,39708770,45022498,47058327,50596039,55409087,58711851,64827807,67654188
204030,576890,959589,1484737,2156904,3064903,3965891,5159885,6377425,7767747,9310411,11096487,12953094,14931035,17104102,19461001,22158422,24922777,27246598,30059265,33201302,37060000,39721690,48603513,47115050,50660874,55583021,62742870,63694680,67484563
203932,704917,959228,1438568,2310800,3025929,3989124,5169690,6404147,7763998,9371988,11102468,12999265,14936051,17098485,19473849,22208503,24694486,27251077,30048860,33370167,37506504,39698437,44287757,47135367,50697423,54823646,59809089,63186256,67564166
205660,623311,1000104,1442152,2220363,2960971,3989761,5157860,6403094,7763261,9391142,11094653,12998974,14888616,17070519,19476907,22726521,24589732,27229163,30139816,33378616,36960875,39676635,43886622,47183538,50526568,54510049,59693214,63217293,69157850
204278,643117,1024651,1476318,2181944,2955470,4009451,5106033,6405069,7767240,9380854,11086555,12982817,14902183,17079444,19464453,22254813,24535758,27226527,31099374,33211873,37223232,39686920,44586556,47086880,50889909,54516459,59257283,63581635,68442694
203925,601176,1047840,1463530,2228684,3014570,3978966,5104400,6394118,7897527,9335724,11086059,12966825,14904903,17076544,19448251,22016633,24529486,27335803,31248577,33636282,36721029,39677472,43985597,47460730,50578829,55370958,59337694,63385545,68099192
205886,640269,1045287,1467142,2199817,3020189,3960347,5101212,6417698,7959643,9352062,11100227,12981138,14944045,17071335,21065828,21918224,24485804,28437118,30440036,33794394,36619264,39760866,44226529,47005752,50543296,55624155,63950202,63213147,67584556
202797,666390,1065858,1447792,2159625,3032865,3984273,5098230,6397546,8807912,9339859,11104531,13030467,14897893,17071887,21798808,21952942,24548540,28145826,33598762,33279479,36681438,39859449,43390092,46848599,50644356,54681063,59689140,63341432,68318033
207286,629451,1055089,1462813,2203777,3007087,3963971,5169972,6395306,7916014,9384643,11112986,12982908,14896199,17105736,19889588,21988145,24529982,30932814,30802936,33395362,36560116,40182472,43409295,46894771,50693409,55349175,59063034,63673686,67561467
202027,639199,1033912,1493025,2168658,2988232,4004355,5096461,6396178,7781679,9378288,11095280,13026668,14891048,17129847,20071190,22263708,24511878,27837965,30894639,33433593,36478610,39760279,43242921,47510352,50671984,59467754,58983166,63358459,72262593
201795,624247,1050600,1447661,2228780,3022763,3965434,5105102,6373385,7793265,9331991,11106671,13000728,14896685,17064160,19480320,22051961,24457793,28119777,30215640,33482805,36690883,39729483,43307000,47053218,50569358,54818894,58947749,63249099,68292215
204591,634605,1029089,1446685,2190278,3072559,3964217,5154440,6406963,7784896,9342895,11092705,12923751,14915337,17081595,19607117,21993899,24579986,27428213,30327163,33201437,36422196,39682479,43361574,46834151,50639249,55186592,59251635,63164625,67465990
202342,636823,1024420,1443447,2183457,2995105,3983847,5104555,6390800,7763939,9354944,11090373,13165420,14890756,17069818,19626393,21950892,24661628,27402572,30159502,33136488,36415136,39780910,43267789,46861413,50745233,54960848,59420290,63288350,67514407
202080,636483,1056747,1477099,2216859,3034639,3974821,5102505,6395858,7768062,9389955,11092374,13379690,15035114,17080929,19652662,21979092,24602739,27303190,30145883,33174170,36429608,39725360,43506489,46835462,50710337,54682704,59035188,63271220,67739233
224357,643411,1047756,1448207,2198336,2994209,3966387,5106274,6401786,7782195,9361694,11086209,13021948,17837982,17113638,19492858,21939194,24487784,27417066,30459503,33248706,36386785,39738083,43423962,46832793,50603899,54605621,59041800,63247028,68483936
213448,632509,1079239,1464983,2194577,3043502,4002089,5116091,6407816,7753208,9371212,11087622,12998923,16013506,17195173,19617904,21998989,24501498,27351174,30336199,33225872,36361516,39726080,43877423,46900299,51591422,54682428,58906651,64135773,67502315
207983,608616,1074616,1423036,2214531,2972870,3997915,5124807,6395396,7774984,9340345,11084410,13000639,15123076,17078362,19705847,21930751,24479631,27297624,30215675,33211227,36409542,39667430,43443600,46844839,54162247,54628654,58967203,63619410,67635570
208577,527960,1051150,1567156,2216063,2968735,3962573,5067038,6394093,7768553,9342034,11101143,12980235,15085073,17067638,19530110,21969696,24575748,27321632,30271423,33227871,36393315,39690788,44290968,47022166,52288296,54701418,58878607,63521648,67522535
259164,646601,1137678,1446404,2173591,3071188,3983135,5105242,6396720,7762439,9340400,11095727,12984251,15025257,17075546,19517262,21966002,24609437,27491386,30270660,33343335,36416463,39666733,44067050,47359391,51536909,54656057,58895145,63338722,67720380
364348,671846,1161688,1441940,2195375,2976827,3962272,5106890,6397426,7778311,9349937,11094243,12959954,15069906,17139238,19494760,22009243,24750851,27423950,30084293,33143701,36610491,39669700,43502739,46956182,50712510,54573591,58942684,63130192,67523540
341071,586099,1023489,1479306,2191410,2982793,4013767,5102746,6396504,7761868,9332135,11095060,12967481,14935762,17117748,19503596,22142410,24545568,27326902,30338426,33389605,36917268,39695505,43458389,46936623,51006434,54659560,58988598,64008526,67484223
363263,615847,1012217,1440672,2211921,2998521,3958598,5098271,6397948,7772773,9338034,11104406,13012215,15005593,17155079,19569413,22804439,25009504,27459853,30048180,33346679,39736293,39685145,43512250,46899942,50809627,54620771,58824882,68847502,67404520
330396,554202,1072659,1497569,2221249,3076801,3999679,5122536,6417221,7729884,9341432,11093632,12979299,15015841,17106869,19546991,22573137,25213280,27473803,30100044,34581666,37049229,39885544,43489950,46869387,51064912,54889397,59228100,64200920,68002464
804617,521206,945077,1443384,2184390,2975214,3959330,5142047,6401611,7782069,9367642,11070072,12988951,15005841,17078643,19487818,22223887,24781803,27342931,30038597,34315783,37174159,39925005,43379962,46830738,50716513,55823571,59529622,63143778,68150010
243858,585835,933240,1448179,2165244,2957200,3981496,5097042,6394294,7798833,9328392,11097576,12975960,15122865,17128895,19695951,22075690,24534380,27271942,30066667,33727618,36564652,39757362,43544362,46838009,50925215,55478165,58935688,63189945,67637557
232048,668986,943675,1472168,2206275,3025747,3962658,5088679,6390550,7789979,9339694,11103378,12988140,15033932,17095658,19759050,21965036,24498322,27251144,30047292,34162035,36664589,39760033,43579602,46893503,50790008,54734669,59063631,63254104,67845377
235863,601968,973534,1422753,2235241,2970035,3966536,5112544,6402142,7775715,9382988,11101184,13106157,15005514,17320554,19478114,22002631,24602553,27247800,30045372,33269784,36479928,40704829,43444393,46849006,50651171,58603791,58711459,63239210,67442774
202517,565977,963760,1458286,2173875,3021170,4006885,5143324,6386977,7772869,9425563,11305211,12963998,15227610,17577481,19427718,22073557,24531784,27392821,30054108,33202408,36641527,40300961,43350624,46873100,50637098,55582722,64217600,63732599,67395052
231281,591063,941166,1441515,2202243,2994344,4000591,5114342,6395437,7741415,9414872,11448277,12927058,15658970,17148811,19397000,21916811,24578179,27470976,30109192,33348548,36545068,40037128,43198052,46857204,50657250,54840705,59781103,63765809,67321903
194668,677432,989600,1484699,2191210,3020542,3959370,5133938,6391251,7767706,9788992,11147305,12941762,15059837,17103701,19385111,22405156,24529239,27256822,30045187,33304425,36784242,39988796,43204763,52191949,50603156,54977825,58855944,63229154,67622298
197941,603834,924991,1439771,2206053,2981636,3977914,5113110,6398514,7763391,9405270,11148639,12950687,15374407,17082286,19433035,22684152,24537503,27283052,30070206,33220398,36700929,39785947,43196400,47907018,50623824,54869038,58854065,63423099,67460742
228835,573535,927752,1471012,2234949,3006350,3983897,5104520,6403185,7765771,9471427,11777525,12923616,15348254,17078569,19387699,21926793,24601099,27234880,30059742,33184324,36569541,39783175,43357057,48284259,50577667,55044443,58779148,63147372,71195314
230905,573479,921682,1415122,2224992,2965304,4021835,5100064,6392098,7769510,9956843,11198131,12916248,15536185,17072533,19414627,21845241,24579240,27217697,30119008,33529360,36379819,39880829,43836931,47033605,50665791,54805870,58784930,63360367,69433780
234093,591284,1323784,1492628,2243438,3019236,4009186,5100526,6396814,7773214,10799281,11300289,12912179,15471626,17085910,19392913,21826051,24557536,27246022,30074740,33359114,36380514,43246973,43220740,46876895,50631592,54948155,58795960,63041212,68031742
316953,618238,925733,1505124,2204609,2950592,3965755,5110113,6395206,7765701,11037400,11729012,12969026,15538901,17699013,19393653,22005300,24540355,27247770,30022576,33170366,36395424,40408125,43223838,46959811,50605651,55298093,58725032,62883113,67373863
375586,573621,920539,1473507,2225590,3001721,3961655,5102595,6408753,7756932,9597974,11410168,12929775,15908330,20695235,19814268,21983793,24518570,27283613,30080543,33214278,36587409,40830532,45063850,46916641,51707951,55088889,58703962,63017675,67534002
368781,594273,936842,1472346,2241478,2975837,3956905,5109371,6406381,7759502,9768402,11205728,12958767,15156238,17455341,20254366,21980833,24628201,27266284,30087004,33348106,36745980,40130273,45049499,46955291,51639058,54504041,58890630,63471771,67523893
375262,594805,923124,1436648,2195732,3013578,4036093,5098286,6391858,7768979,9958424,11210576,12929473,15073242,17460660,20200527,22051342,24692243,27230004,30044341,33141285,36349669,39878402,43999083,47061526,50955114,54478777,58807997,63649481,67658765
