2560,2816,3072,3328,3584,3840,4096,4352,4608,4864,5120,5376,5632,5888,6144,6400,6656,6912,7168,7424,7680,7936,8192,8448,8704,8960,9216,9472,9728,9984,10240,10496,10752,11008,11264,11520,11776,12032,12288,12544,12800
3874429,4372204,5063343,5899771,6841000,8056502,8852386,9925120,11157011,12179950,13465581,14827130,16249136,17744963,19303968,21020276,22629868,24391200,26220869,28255951,30251573,32118865,34337814,36397961,38652440,40986021,43338344,45944992,48390314,50866011,53684299,56053031,58700900,61514858,64403713,67355106,70378682,73474723,76636106,79846587,83148851
3748338,4163055,4930720,5787979,6704960,7848530,8749480,9736289,10924376,12058430,13349209,14718433,16135251,17627097,19188404,21027968,22513502,24277205,26107037,28256960,30276425,32006675,34585627,36282612,38545375,40849770,43227439,46053504,48621268,50942386,53846514,55928302,58585232,61400736,64286796,67243020,70262010,73358689,76506423,79733565,83030688
3749057,4163502,4940373,5795369,6707253,7792268,8722221,9733403,10942642,12060945,13350862,14710729,16135830,17631536,19189348,20974603,22511294,24440337,26105380,28094748,30048199,32004593,34554680,36289933,38541848,40847955,43231677,45750861,48510228,51046075,53743996,55938810,58586023,61400865,64291744,67245503,70260499,73355646,76508309,79736153,83036128
3747362,4160232,4950235,5969460,6705089,7689112,8748875,9753075,10925243,12063952,13346791,14707019,16134778,17627814,19191089,20906461,22509661,24617200,26105360,28001553,29968632,32005010,34258544,36289221,38548673,40851123,43220018,45659095,48409475,50847086,53558538,55943059,58584742,61402597,64288640,67247026,70258740,73357862,76505500,79730391,83031632
3748313,4157348,4938251,6039789,6702168,7699241,8727229,9838135,10926079,12056635,13352959,14708642,16135727,17628708,19190490,20821776,22511659,24365765,26119179,28002529,29969218,32007355,34418110,36284361,38534583,40847485,43224999,45675870,48455837,50960449,53672349,55913874,58581819,61405252,64288058,67387768,70264560,73353415,76509401,79735620,83039246
3745292,4156278,4948624,5959204,6705358,7698257,8754215,9822053,10926130,12057985,13347960,14707911,16133810,17628592,19188607,20819873,22515861,24491071,26106796,28004770,29972486,32005285,34292857,36288170,38549187,40850995,43221647,45668560,48367962,51012305,53595346,55901667,58583026,61402775,64302420,67647367,70262278,73355691,76510370,79731617,83037436
3743712,4158450,4933384,5785524,6702249,7695297,8720222,9760075,10947445,12062154,13352302,14707886,16135731,17628778,19188800,20818743,22647067,24624758,26106551,28002894,29967591,32000269,34417574,36288493,38547086,40846120,43467425,45650043,48271272,51213668,53626886,55949537,58657146,61400679,64291463,67430144,70259616,73357232,76513396,79732254,83035190
3746277,4160451,5024281,5781966,6705134,7693160,8728313,9812117,10929842,12058219,13348970,14709936,16135813,17628841,19187701,20819082,22857498,24366303,26107437,28005558,29982298,32003110,34264252,36282434,38529920,40853248,43551361,45670910,48185113,51152844,53668987,55914079,58580363,61400905,64292829,67332587,70782165,73355519,76712669,79741739,83035188
3748575,4160331,5329449,6056332,6709166,7692198,8717947,9758676,10950149,12245195,13392045,14708842,16134000,17625732,19190842,20820383,22602430,24289508,26105723,28004536,29968748,32002519,34890608,36285436,38696657,40844912,43560896,45657976,48177769,51330067,53447179,55887914,58663014,61403764,64292615,67246892,70445088,73355414,76911466,79892306,83031541
3745335,4157606,5123047,5868169,6709553,7682312,8711318,9816244,10926195,12387865,13347950,14708911,16133097,17626734,19189847,20819820,22513744,24411451,26105429,28004381,29972155,32002270,34313377,36287172,38808126,40846198,43395478,45659196,48184077,50868921,53584425,55914291,58581651,61404697,64289596,67243918,70360566,73357217,76691236,79823539,83034984
3745530,4162304,5032194,5875295,6699832,7692110,8716153,9777168,10929318,12151093,13355565,14708979,16135791,17627928,19188791,20817919,22513908,24367226,26106546,28002711,29968991,32004566,34661276,36326377,38614252,40851365,43684117,45657599,48189085,50724735,53634529,55904873,58582118,61404259,64291262,67243714,70261063,73354632,76602287,80118522,83035379
3748189,4158503,4942579,5952388,6703268,7681152,8733358,9810430,10947886,12144160,13349702,14710711,16135858,17629850,19191926,20819853,22513471,24511110,26105473,28004393,29968591,31998169,34298377,36283317,38701380,40849146,43407580,45674329,48178635,50762092,53645833,55947884,58583025,61401517,64290927,67437081,70263756,73357621,76511839,79875884,83032221
3748599,4163545,4932483,5881218,6701091,7692246,8710100,9738737,10920205,12341237,13359298,14708934,16366384,17627861,19190795,20818834,22513729,24690594,26105959,28002846,30008530,32007416,34645619,36369403,38677606,40846501,43311205,45652812,48400055,50728948,53581865,55909104,58589895,61402791,64294254,67421913,70555985,73357797,76511471,80068620,83033569
