2127,1861,1895,2439,2823,3016,3030,3780,3063,4023,4136,4186,4215,6050,6241,7150,6821,5415,8475,7933,7876,7893,8760,9440,9506,10260,10714,10620,10416,11003,11274,12052,12334,12667,10828,13078,13050,11260,13068,13783,14467
2119,1906,2099,1931,2742,2800,3004,3508,3226,4011,4030,4384,4272,6220,6389,6222,6511,5359,7679,7442,7788,7712,8771,9430,9691,10060,10326,10942,10290,10551,11796,12705,12508,12645,10770,13228,13324,11266,13893,13720,13651
2265,2185,1829,2294,2847,3122,3059,3532,3488,4000,4071,4171,4535,5627,6183,5986,6420,5593,7155,7323,7531,8297,9027,8678,9431,9993,9913,10621,9783,11608,11806,11586,12489,11726,10698,13050,13238,10970,13302,14296,13842
2155,1894,2034,2058,2539,2811,3138,3292,3231,3968,4328,4136,4182,5437,6223,5413,6349,5463,7053,7510,8216,7512,8116,9007,9031,10006,9702,10326,10180,11307,11574,11922,11949,11790,10899,12477,13060,633769,12750,13699,13252
2048,1874,2023,2210,2697,2978,2994,3399,2995,3921,3897,3976,4277,5705,6542,5782,6764,5274,6670,7867,7883,7673,8694,8377,9564,9424,10379,10176,9898,10298,11411,12178,12346,12053,10560,12453,12629,11083,14286,14004,13125
2205,1818,1872,2286,2704,2934,2903,3690,3016,4080,3963,4263,4167,6020,6183,5892,5955,5365,7529,7361,7916,7862,9034,8627,9072,9418,10154,10140,9736,11476,11076,11704,11775,11952,10743,12765,12743,10983,13138,13273,13827
1957,1917,1881,2050,2853,2830,3071,3558,3120,3743,3893,4312,4200,5284,5908,5315,6648,5402,6963,7452,8076,7591,8291,9442,8858,9486,10067,10111,9682,11031,11195,11695,12053,11952,10620,12620,12623,11636,12871,13396,13751
2049,1886,1837,2313,2693,2849,2937,3671,3149,3762,4030,4173,4571,6023,6259,5877,6541,5353,6789,7413,8011,7635,7644,8727,9574,9565,9942,10125,9673,11299,11324,11954,12206,11766,10673,11549,12817,11306,13003,12365,12853
2078,1865,1955,2039,2652,3069,3010,3500,3047,3884,3878,4525,4349,6270,6421,6216,6238,5377,7005,7300,7973,7043,7638,9235,9111,9460,9891,10217,9233,10230,10219,11148,11942,15665,10688,12293,11972,11038,12530,13030,12578
2037,1802,2072,2024,2664,2890,3093,3741,3307,4145,4058,4111,4268,5724,6286,5394,5848,5322,7042,7707,7139,8867,7965,8918,9041,9613,9321,9912,9585,10899,10955,10628,11469,12122,10933,12551,12921,10683,11503,13445,12796
2044,1965,1967,2170,2859,2827,3001,3689,3101,3663,3900,4120,4420,5366,6111,4919,6001,5201,6910,7068,7475,7843,8197,8062,8841,9031,9880,10046,9439,10502,10811,11651,11379,10747,10492,12297,14441,11088,12019,13695,12264
2155,2071,2083,2050,2909,2958,3081,3825,3083,4150,3915,3971,4289,5767,6089,5932,6389,5423,6470,6856,7586,7577,8170,8596,9220,8925,9754,9513,9652,10627,11257,11612,11952,11572,10685,11606,11774,10925,12222,12243,12387
2124,2048,2026,2280,2704,2762,2874,3265,2910,3849,3981,4298,4517,5726,6284,5908,5827,5485,6630,7584,7803,7537,7975,8340,8725,9562,9585,10259,9101,10430,10641,11319,11836,11088,17567,12081,11253,11080,11610,11653,12055
2101,1949,1897,2460,2736,3398,2925,3691,3316,3930,4030,4019,4459,5394,5892,5375,6244,5356,7176,7210,7953,7542,8688,9181,9479,9101,9325,9713,9563,9979,10500,11193,11407,11594,10691,11100,11924,10659,11893,12228,12774
1999,1734,2039,2085,2448,2926,2927,3729,3218,3817,4208,4205,4182,5432,5825,5941,6284,5336,7123,7388,7910,7739,7273,8506,9337,9281,8587,9405,9644,10556,10926,10848,11424,11341,10509,11771,11958,10985,12028,12062,12211
2077,1991,2050,2271,2734,2797,3161,3755,2965,3640,4214,4141,4537,5326,5841,5700,6161,5633,6975,7479,8094,7247,7607,8998,8955,8613,8445,9227,9428,10116,10324,10801,11376,11519,10586,12097,11942,10862,11769,12955,12281
1939,1778,1802,2116,2516,2936,2871,3661,3281,3899,4019,4042,4314,5491,6076,5342,5936,5337,7234,7440,7375,7519,8446,8311,20351,9366,9261,9332,8982,9535,10499,11580,10644,11068,10803,11592,11651,10847,12049,11706,11937
2107,1705,1949,2161,2510,3181,3101,3655,3159,3930,3937,4115,4165,5324,5898,5658,5924,5525,7152,7126,7411,7336,7603,7891,8937,8753,9139,9328,8911,10135,10121,10162,11829,10951,10171,11972,11101,10464,11805,12342,12248
2078,1900,2187,2151,2677,2798,3065,3677,3356,3869,4087,4287,4430,5085,5922,5378,6340,5158,6776,7506,8011,7281,7154,8444,8309,8895,8805,9631,9122,9612,10501,10841,10503,10720,10377,11272,11350,11032,12032,11851,12236
2040,1945,1817,2252,2765,2827,2921,3949,3330,3988,4069,7300,4267,5918,5925,5904,6475,5278,7177,7579,7747,7113,7485,8038,8633,9213,8919,8856,8869,9512,9654,11368,10874,10799,10791,11371,11036,10919,12384,12262,11813
2010,1746,1913,1930,2412,2855,3099,3957,3264,4014,4420,4358,4350,5475,6076,5626,5944,5494,6873,7390,7383,7190,6916,8287,8222,9395,9085,9662,8812,9735,10442,10276,10484,10597,10956,11230,11096,10839,11543,11169,11923
2202,1757,2089,2008,2644,2810,2896,3791,3255,3787,3990,4444,4241,5132,5641,5717,6189,5297,6802,6958,7535,7136,7710,7888,8962,8110,8902,9240,8829,9432,9603,10386,10807,10353,10474,11909,11437,10903,12165,12162,12104
2200,1821,1780,2240,2608,2962,3156,3727,3248,3814,4033,4316,4195,5088,6084,5831,6101,5230,6599,6679,6922,7409,7495,8681,8403,8846,9424,9631,8638,10224,10311,10254,10540,10356,10158,11771,11126,11016,11653,11555,11795
2031,1620,2023,1838,2430,2727,2944,3840,3100,3734,4015,4407,4277,5464,6010,5650,5514,5395,6608,6473,7443,7241,7566,8775,8188,8256,8345,9385,8815,9909,11584,10192,11204,10702,10430,10708,11278,11017,11369,11450,12111
1962,1806,1861,2339,2705,2691,2901,3718,3207,3920,4093,4236,4386,5097,5547,5484,5954,5313,13608,7072,7429,7367,20577,7905,7937,8734,9068,9257,8930,9610,10095,10149,10969,10983,10482,10730,11409,11197,11800,11642,11942
2055,1848,1920,1945,2548,3222,2835,3718,3101,3916,3986,4144,4275,5328,5990,5139,5796,5631,6450,6429,7740,7291,7532,7649,8297,8934,8933,8740,8926,9725,9540,10021,10053,10642,10251,10551,11155,10965,11337,11605,11757
2161,1717,1966,2136,2765,3156,2944,3494,3290,3762,3993,4174,4326,4868,5301,5153,5564,5572,6290,7022,7610,7588,7778,9050,8938,7748,8645,8666,9014,9226,9827,9513,10278,10795,10483,10847,10953,10711,11858,11269,11715
2084,1865,2006,2471,2558,2775,3300,3565,3168,3899,4010,4245,4282,5018,5420,5312,6027,5312,6476,7009,7283,7184,6837,8210,7725,8377,8566,8700,8753,9771,9149,10331,9432,10226,10499,10222,11168,11159,11471,12141,11185
1980,1958,1937,2056,2614,2910,3007,3630,3125,3780,4025,4183,4378,4725,5810,4872,6129,5395,6632,6731,7104,7542,6755,7560,7847,8567,8543,8529,8726,9079,9907,10052,10171,10152,9914,10387,10926,11286,11513,11370,11456
2117,1704,2056,2287,2564,2807,2958,3460,3368,3604,3889,4243,4525,4922,5286,4792,5787,5496,6694,6466,6818,6950,6427,8193,8233,8167,7842,9193,8852,9393,9231,9957,9630,10066,10336,10603,10434,10914,11942,11241,11776
2080,1715,1904,2093,2590,2862,3021,3671,3175,3646,4128,4274,4574,4993,5203,5322,5873,5650,6627,6786,7151,7045,6706,7678,7828,8254,8066,8671,8721,9351,9294,9984,9337,10030,10002,10699,10766,11070,11495,11064,12027
1963,1700,1926,2073,2594,2802,3028,3674,3296,3788,3942,4457,4323,4760,5515,5152,5743,5365,6738,6810,6507,6913,7181,7435,7643,8046,8178,8180,9119,8972,9124,9849,9962,9820,10359,10498,10844,11222,11120,11046,11927
2273,1811,2055,1949,2633,2689,3049,3750,3060,3656,4108,4463,4328,4408,5354,5221,5842,5561,6566,6699,6111,6851,6251,7566,7874,8489,8671,8760,8886,9330,9923,9885,10367,10309,10581,10399,10997,10816,11255,11335,11203
2175,1835,1982,2144,2560,2846,2971,3760,3230,4035,4011,4210,4481,4894,5361,4799,5550,5400,6401,7043,6379,6946,6484,7666,8236,8100,7997,8056,8699,9330,8883,9580,9756,9830,10208,10511,10643,11016,11245,11411,11975
2080,1809,1984,2058,2702,2601,2954,3609,3145,3657,4184,4458,4240,4769,5147,5362,5791,5423,6816,6563,6383,6544,6835,7260,7185,7311,8995,8282,8678,8847,9174,9477,10317,10017,10682,10361,10748,11368,11844,11049,11615
2146,1701,2000,2124,2608,2695,3017,3458,3315,3752,4172,4382,4425,4821,5164,5103,5707,5384,6263,6753,6494,6993,6244,7269,8188,8126,8226,8961,8640,9186,9234,10363,10002,10019,10613,10365,10566,10935,10992,11220,11414
2033,1794,1887,1896,2446,2860,2938,3703,3157,3899,3859,4269,4414,4647,5111,5203,6127,5292,6079,6570,6578,6823,6500,7132,7615,7861,8284,8422,8571,8855,8886,8609,9636,10110,10297,10116,10974,11536,11288,10950,11095
15091,1690,1978,2038,2918,2830,2903,3808,3261,3727,3988,4380,4389,4863,4972,5368,5730,5272,6266,6926,6427,7202,6392,6852,7892,7624,7740,8826,8470,9206,8978,9389,9490,10506,10061,10009,10981,11137,10950,11051,11024
2237,1767,2036,2028,2558,2890,3147,3505,3151,3725,3871,4161,4659,4583,5046,5118,5705,5330,6247,6619,6560,6984,6406,6798,8200,8108,8001,8046,8444,8914,9066,9965,10010,10133,10095,10403,10365,11115,11137,10669,12708
1994,1834,2022,1938,2818,2818,2973,3711,3016,3739,4102,4364,4251,4699,5416,4826,5581,5507,6235,6541,6760,7004,6554,6868,7702,7680,7858,8220,8506,9019,9047,9555,9279,10325,10546,10188,10772,11167,11086,10693,11038
2028,1739,1834,2118,2615,2754,2973,3762,3365,3794,4251,4165,4242,4527,5019,5293,6050,5369,6462,6572,6760,7077,6621,7892,7535,7905,8256,8108,8676,9132,8762,9511,10361,10015,10323,10380,10564,11059,11309,11588,11335
2085,1641,1858,2013,2820,2680,2955,3510,3194,3809,3975,4292,4468,5011,5002,4591,5552,5611,6177,6117,6461,7237,6626,6947,7390,7963,7956,7958,8716,9026,8879,9514,9314,9753,10427,10372,10724,10909,10896,10652,10986
2103,1747,1817,2048,2495,2741,3030,3521,3224,3693,4559,4276,4404,4066,4712,4953,5720,5299,6083,6708,6713,7022,6258,7020,7077,7680,7692,7638,8722,9210,9083,9592,9197,9780,9897,10210,10322,11095,11232,10705,11322
2059,1639,2042,1871,2427,8361,2934,3678,3149,3764,4075,4243,4407,3946,5108,4434,5476,5202,5981,6083,6555,6839,6649,6896,7141,7805,7868,8100,8709,8578,8594,9564,9231,9873,9839,10086,10782,10899,11054,10838,11236
2069,1690,1921,2041,2555,2997,3106,3460,3348,3592,3865,4442,4467,4228,5119,4786,5603,5193,6019,6349,6068,6984,6289,7784,7195,8244,7535,7960,8726,8650,9241,9150,9303,9924,9837,9970,10439,11254,11543,10749,10953
2010,1750,1950,2076,2608,2971,3009,3549,3217,3925,4102,4144,4227,4279,4802,4896,5841,5416,6133,6221,6495,6822,6188,7666,7259,7949,7776,7923,8434,8560,8643,9112,9582,9846,10478,10082,10822,11125,11419,11003,11097
1958,1805,1980,2180,2769,2711,2913,3649,3060,3683,4199,4428,4248,3933,4432,5009,5611,5655,6301,6317,6459,6739,6113,7164,7349,7500,7581,8104,8533,8728,9037,9445,9128,9946,10340,9993,10782,11279,11095,10978,11392
2024,1855,1839,2056,2632,2776,3076,3792,2920,3880,4192,4079,4433,4212,5131,4967,5685,5455,6474,6646,6253,6701,6639,7062,7117,7700,8168,7621,8748,8348,8954,9040,9256,9624,10041,10033,10762,11065,11085,18593,11580
2141,1742,2030,1881,2505,2680,2815,3773,3365,3661,4042,4176,4409,4461,4933,4297,5628,5435,6351,6516,6287,6886,5999,6459,6940,7574,7630,7691,8341,8276,8861,9013,9865,9961,10035,10190,10552,11206,10638,10889,11386
2121,1870,1941,2121,2603,2823,3030,3465,3213,3740,4073,4258,4614,4179,4488,4232,5394,5442,5927,6029,6436,7112,6475,6796,7388,7230,8308,7797,8399,8822,9038,9283,9554,9766,9901,10015,10362,11092,10955,10636,10744
2048,1505,1978,1895,2402,3043,3019,3408,3175,3856,3995,4227,4453,3735,5066,4188,5544,5213,6007,6156,5910,6888,6251,6412,7184,7389,7821,7919,8522,8478,8761,9171,9449,9560,9878,9971,10448,11115,10949,11121,11252
2045,1830,1993,2034,2628,2621,2929,3864,3183,3498,3918,4236,4437,4129,4756,4567,5525,5437,5916,6249,5831,6820,5806,6331,7107,7271,7415,7840,9126,8683,8685,8681,9290,9695,9897,10232,10509,10996,11000,11020,11185
1997,1832,1825,2136,2677,3189,3082,3903,2995,3666,3887,4420,4422,4023,4345,4378,5675,5610,5715,5912,6082,6628,5948,6921,7237,7280,7814,7410,8615,8371,8731,8623,9364,9725,9783,9957,10490,11327,10800,11513,10776
2240,1712,1993,1966,2689,2535,2942,3510,3199,3425,3733,4225,4277,3878,4858,4344,5507,5383,6068,6026,5911,6454,5986,6379,7379,7055,7552,7695,8462,8301,8641,8966,9133,10828,10226,9855,10551,11056,10650,10690,11176
1923,1761,1695,2016,2534,2752,3018,3723,3098,3512,3979,4137,4380,4479,4519,4206,5399,5616,6008,6021,6337,6994,6375,6398,7370,7191,7756,7729,8403,8450,8436,9295,9150,9410,9920,9849,10652,11023,11006,10968,10761
2143,1580,2174,1694,2319,2639,2916,3697,2991,3694,4113,4348,4494,3939,4520,4358,5465,5169,5814,6116,5989,6552,6281,6740,6959,7126,7918,7439,8583,8300,8717,8870,8952,9611,9801,10029,10576,11235,10441,10809,11097
2264,1845,1782,2040,2496,2877,2881,3439,3137,3705,4493,4456,4428,3985,4569,4498,5442,5261,5948,5967,6232,6862,5861,6431,6913,7293,7396,7821,8495,7609,8395,8456,8950,8882,9773,9819,10719,11318,10627,10861,10896
2038,1677,1718,1744,2660,2847,2890,3585,3106,3624,3937,4260,4223,3834,4651,4409,5671,5345,5787,6418,6045,6837,5894,6035,7037,7408,7619,7972,8400,8184,8718,8878,9562,9415,9722,9752,10521,11221,10414,10471,10717
2044,1948,1895,1898,2533,2846,2961,3558,2892,3651,4008,4318,4343,3993,4339,3856,5391,5348,5947,6314,5980,7016,6172,6603,7146,7195,7611,7113,8452,8173,8771,8742,9543,9921,9976,10028,10209,11043,10784,11134,10927
2077,1768,2154,1934,2587,2765,3051,3375,3237,3877,4507,4216,4671,3659,4876,4270,5528,5607,5635,5900,5984,6819,5858,6502,6747,6772,7652,7676,8252,8464,8635,9187,9403,9245,10112,9668,10563,11319,10402,10879,11129
2136,1854,1991,2015,2781,2705,2965,3658,3230,3570,4062,4398,4465,3881,4817,4403,5327,5358,5308,5777,5781,6918,5954,6538,6653,7106,7694,7527,8400,8298,8647,8661,9646,9647,9927,9285,10053,10859,10490,10866,10349
2266,1838,1811,2096,2620,3220,3352,3750,3037,3909,4094,4320,4244,3805,4094,4531,5431,5418,5513,5866,5463,6375,5741,6555,6834,7018,7682,7824,8317,8242,8701,9299,9178,9445,10022,9716,10472,10854,10476,10726,10889
2214,1666,2020,1680,2360,2673,2799,3692,3150,4006,3970,4389,4344,4059,4274,4326,5231,5354,5816,5645,6170,6425,5636,6212,7406,7047,7818,7486,8345,7778,8754,8658,9011,9435,9716,9832,10345,10916,10552,10394,11053
2090,1771,1934,2105,2680,2720,2993,3574,2962,3643,4086,4199,4413,4186,4870,4177,5401,5691,5742,5723,5741,6503,6486,6729,6765,6878,7849,7533,8198,8155,8318,11798,9302,9335,9811,9658,10243,11040,10674,10803,10909
2036,1755,1795,1786,2565,2585,3000,3647,2994,3792,4022,4243,4194,3718,4165,4182,5455,5389,5826,5618,5847,6427,5973,6386,6564,6805,7073,7670,8082,8162,8571,8922,8650,9339,9767,9683,10169,11442,10570,10566,10782
1992,1759,2000,1890,2593,2750,2719,3529,3078,4095,4173,4273,4401,3795,4563,4139,5777,5186,5459,5354,5925,6206,6039,6523,6856,7197,7414,7678,8309,8266,8270,8567,8816,9165,9838,9453,10196,11311,10551,10563,10576
