2260,2071,1848,3156,3219,3469,2133,4070,3197,4256,4249,4329,4305,4736,4768,4728,5387,5588,5445,5766,5987,6256,6780,6702,9410,9743,9676,9732,8551,10815,11098,12220,11621,12203,11096,12321,12444,11053,13274,13626,13605
2468,1779,1647,3079,3133,3536,2096,3869,4379,4105,4347,4120,4284,4489,5202,4893,5410,5140,5691,5864,6032,6467,6346,6810,9138,9272,9474,9581,8465,11156,10824,11280,11664,11367,10970,11989,12490,11107,12465,12590,13535
2199,1622,1631,3005,3421,3181,1713,3894,2398,4622,4082,4151,4159,4440,4523,4881,5280,5099,5665,5761,6669,6196,6281,6546,9189,9363,9689,9649,8673,10724,10311,10893,11287,11225,10802,11966,12476,11770,12531,12977,13345
2270,1510,1328,2700,3008,3080,1594,3641,3500,3646,4337,4294,4314,4700,5191,5346,5574,5180,5780,6022,6598,6441,6730,6879,8743,8997,9506,9889,8482,10073,10306,11107,11280,11444,10918,11965,12554,11082,12876,12545,13054
2395,1602,1461,2241,2749,3450,2063,4185,3052,4818,4466,4502,4642,4794,4944,4874,5625,5167,5893,5993,5911,6255,6727,6536,9162,9262,10419,10230,8625,10152,10996,11887,11123,11707,10930,12366,12076,10873,13046,12659,13450
2268,1368,1478,2113,3263,3076,1776,3377,2349,4625,4247,4300,4650,4630,4972,5004,5350,5302,5542,5899,5974,6324,6487,7122,9036,9595,10055,10660,8739,11655,11244,11987,11646,12185,11631,12805,13122,11331,13910,13518,13874
2140,1739,1482,2195,2781,3155,1709,3840,3241,4344,4385,4475,4552,4688,4784,4945,5816,5031,5401,5683,5941,6144,6483,6938,9583,9941,9554,10691,8890,11005,10894,12115,12171,11624,11370,12368,12666,10795,12784,12946,12742
2242,2000,1506,1947,2990,3300,1778,4020,3560,4482,4425,4306,4437,4742,4806,5116,5663,5561,5478,5897,6095,6014,6363,6834,9721,10346,9798,9692,8394,10733,10340,11103,11587,11171,10777,11413,11447,11135,11529,12053,12159
2175,1585,1334,2348,3396,3339,1653,4068,3511,4680,4516,4296,4342,4788,4765,5051,5560,5195,5733,5888,6161,6505,6356,7102,9284,9858,9651,10403,8743,9906,10807,11506,10671,11348,10870,11900,11711,10603,12233,12650,12619
2263,1915,1300,2245,2794,3190,1801,3884,2634,4547,4375,4234,4392,4795,4699,5014,5783,5131,5648,5729,6017,6245,6485,6793,9139,9249,8940,10256,8646,10316,10680,11699,11308,11514,11633,12588,12379,10626,12381,12775,12210
2142,1385,1288,2136,2875,3188,1605,4100,2330,3999,4328,4145,4126,4472,4747,4938,5758,5133,5681,5836,6011,6126,6505,6859,9192,9270,9546,9674,8548,11016,10149,11008,11578,11206,10409,11552,11420,10532,11785,11895,11983
2282,1496,1153,2385,2596,2919,1553,3936,3930,4078,4448,3413,4076,4485,4856,5110,5632,5504,5883,6274,6810,6666,6285,7305,8558,9070,8543,9265,8477,9975,10195,9997,10597,10451,10767,11071,10559,10605,11876,12399,12015
