256,512,768,1024,1280,1536,1792,2048,2304,2560,2816,3072,3328,3584,3840,4096,4352,4608,4864,5120,5376,5632,5888,6144,6400,6656,6912,7168,7424,7680,7936,8192,8448,8704,8960,9216,9472,9728,9984,10240,10496,10752,11008,11264,11520,11776,12032,12288,12544,12800,13056,13312,13568,13824,14080,14336,14592,14848,15104,15360,15616,15872,16128,16384,16640,16896,17152,17408,17664,17920,18176,18432,18688,18944,19200,19456,19712,19968,20224,20480,20736,20992,21248,21504,21760,22016,22272,22528,22784,23040,23296,23552,23808,24064,24320,24576,24832,25088,25344,25600
131,156,353,184,153,149,216,158,151,212,163,150,152,150,157,169,156,152,155,157,157,191,213,195,172,200,228,187,209,153,146,187,144,125,200,125,123,120,126,201,130,186,225,232,126,152,137,130,125,131,136,128,133,117,358,131,127,151,148,164,144,128,128,128,133,139,134,128,131,143,152,132,145,147,149,147,137,128,140,134,118,220,127,126,141,140,127,117,152,203,138,121,118,116,128,127,157,130,150,121
49,81,90,95,89,79,84,79,81,66,80,94,92,79,72,92,78,91,83,88,87,79,104,98,79,79,90,86,116,95,76,98,113,85,92,90,84,93,103,89,93,86,93,81,88,87,89,116,78,110,106,95,107,112,93,106,82,93,88,91,93,119,110,117,87,92,105,117,94,83,120,93,107,110,88,83,92,109,109,98,92,107,120,83,94,93,97,88,98,109,96,88,92,99,97,113,107,93,94,92
24,52,50,63,42,60,41,58,43,49,54,55,45,48,41,46,42,43,41,53,42,43,42,54,46,47,40,43,43,42,44,43,42,46,51,43,42,49,51,53,45,46,51,40,60,41,43,44,44,59,53,42,56,52,59,58,45,42,79,46,58,56,55,63,52,51,63,45,56,48,79,43,54,56,55,44,50,50,80,62,49,79,65,45,56,58,72,42,66,50,64,68,47,49,55,44,68,44,48,50
28,40,44,42,48,51,45,42,84,50,43,50,45,43,44,57,44,51,43,68,48,48,42,46,44,50,42,54,47,49,45,48,54,44,41,45,45,49,45,48,53,50,46,43,63,45,50,46,46,67,51,46,48,48,43,48,56,60,46,50,53,45,46,57,53,49,56,43,47,57,83,47,75,42,45,44,45,49,86,47,50,75,74,60,43,85,44,45,50,58,66,54,43,44,45,39,53,46,42,45
28,43,43,42,42,50,38,41,115,42,41,44,47,42,50,50,50,52,47,49,43,44,45,49,54,47,53,43,49,53,41,49,51,44,43,55,48,42,54,46,68,56,52,44,65,44,46,47,46,56,46,46,49,53,44,56,40,57,73,81,43,50,55,43,33,72,51,53,52,56,53,45,62,47,44,43,50,53,84,59,55,55,82,45,45,46,53,45,46,56,68,52,43,45,55,52,56,41,46,42
24,44,42,39,44,40,39,44,170,44,43,43,53,43,42,40,42,46,45,35,52,43,42,43,46,49,42,44,46,54,43,45,44,43,39,42,41,41,48,57,46,43,47,45,59,44,52,47,57,55,60,44,48,43,51,43,67,46,70,54,49,52,51,43,39,37,56,45,72,51,60,43,51,46,45,45,45,44,80,58,43,41,78,47,44,48,48,53,48,56,47,56,40,43,51,50,46,53,42,44
24,40,46,42,42,39,40,42,57,41,53,49,52,43,45,47,46,41,48,38,47,41,51,50,50,44,48,48,45,47,69,46,52,53,43,44,44,46,42,41,49,50,80,49,69,54,100,50,51,45,48,46,47,53,47,42,48,53,63,45,50,48,47,55,42,46,44,40,46,49,50,53,52,40,77,46,44,48,78,43,50,42,66,52,65,47,48,43,78,51,41,59,51,45,49,52,54,57,43,57
24,41,49,40,53,42,44,43,66,47,45,48,51,50,43,44,43,43,46,53,46,46,43,43,45,42,48,51,51,43,63,53,46,51,49,44,50,49,48,49,50,52,44,51,70,54,54,54,44,51,42,46,52,58,41,46,44,41,67,52,43,41,47,43,40,44,50,50,45,56,49,51,51,80,54,47,48,50,95,51,54,54,82,51,49,51,54,47,60,45,44,51,44,45,45,55,46,44,46,61
24,45,44,39,41,50,35,42,62,40,42,43,52,50,39,40,46,44,50,41,42,42,51,58,42,49,40,52,45,50,42,46,50,48,46,43,46,44,50,48,43,50,50,42,65,40,43,41,44,43,48,46,53,59,46,44,41,53,64,49,48,44,51,44,32,46,51,51,45,50,60,45,47,43,44,43,64,43,79,58,54,54,72,56,48,42,43,54,49,45,52,58,63,56,46,45,80,64,56,49
